ID,Time,SPX
2513,2023-04-13 14:06:56.564814+00:00,4106.8999
2514,2023-04-13 14:06:57.389682+00:00,4106.8701
2515,2023-04-13 14:06:58.255850+00:00,4106.6401
2516,2023-04-13 14:06:59.121702+00:00,4106.6401
2517,2023-04-13 14:06:59.988992+00:00,4106.6401
2518,2023-04-13 14:07:00.815984+00:00,4106.7002
2519,2023-04-13 14:07:01.682126+00:00,4106.9302
2520,2023-04-13 14:07:02.577309+00:00,4106.9399
2521,2023-04-13 14:07:03.404383+00:00,4106.98
2522,2023-04-13 14:07:04.273542+00:00,4106.9502
2523,2023-04-13 14:07:05.131636+00:00,4106.8398
2524,2023-04-13 14:07:06.002470+00:00,4106.8398
2525,2023-04-13 14:07:06.878087+00:00,4106.75
2526,2023-04-13 14:07:07.709860+00:00,4106.6699
2527,2023-04-13 14:07:08.549835+00:00,4106.6499
2528,2023-04-13 14:07:09.379833+00:00,4106.9902
2529,2023-04-13 14:07:10.205546+00:00,4106.9302
2530,2023-04-13 14:07:11.034755+00:00,4106.9302
2531,2023-04-13 14:07:11.862348+00:00,4106.9702
2532,2023-04-13 14:07:12.686255+00:00,4107.1899
2533,2023-04-13 14:07:13.548204+00:00,4107.1899
2534,2023-04-13 14:07:14.375622+00:00,4107.1499
2535,2023-04-13 14:07:15.316506+00:00,4107.0
2536,2023-04-13 14:07:16.183801+00:00,4107.0
2537,2023-04-13 14:07:17.122079+00:00,4106.8599
2538,2023-04-13 14:07:17.948819+00:00,4106.8599
2539,2023-04-13 14:07:18.847666+00:00,4106.9102
2540,2023-04-13 14:07:19.712335+00:00,4106.9399
2541,2023-04-13 14:07:20.574306+00:00,4106.8398
2542,2023-04-13 14:07:21.439727+00:00,4107.1802
2543,2023-04-13 14:07:22.267055+00:00,4107.3101
2544,2023-04-13 14:07:23.134602+00:00,4107.4399
2545,2023-04-13 14:07:24.030549+00:00,4107.4399
2546,2023-04-13 14:07:24.856877+00:00,4107.3799
2547,2023-04-13 14:07:25.684566+00:00,4107.5098
2548,2023-04-13 14:07:26.576688+00:00,4107.6201
2549,2023-04-13 14:07:27.471480+00:00,4107.6499
2550,2023-04-13 14:07:28.296039+00:00,4107.7798
2551,2023-04-13 14:07:29.115691+00:00,4108.2598
2552,2023-04-13 14:07:29.945317+00:00,4108.2598
2553,2023-04-13 14:07:30.817150+00:00,4108.2798
2554,2023-04-13 14:07:31.647189+00:00,4108.21
2555,2023-04-13 14:07:32.480733+00:00,4108.2002
2556,2023-04-13 14:07:33.349994+00:00,4108.2202
2557,2023-04-13 14:07:34.175045+00:00,4108.1899
2558,2023-04-13 14:07:34.999006+00:00,4108.1899
2559,2023-04-13 14:07:35.829712+00:00,4108.1699
2560,2023-04-13 14:07:36.654833+00:00,4108.0498
2561,2023-04-13 14:07:37.527796+00:00,4108.1899
2562,2023-04-13 14:07:38.470859+00:00,4108.3501
2563,2023-04-13 14:07:39.301212+00:00,4108.3501
2564,2023-04-13 14:07:40.129585+00:00,4108.2202
2565,2023-04-13 14:07:40.995572+00:00,4108.2202
2566,2023-04-13 14:07:41.904185+00:00,4108.2202
2567,2023-04-13 14:07:42.853637+00:00,4108.4502
2568,2023-04-13 14:07:43.724979+00:00,4108.6099
2569,2023-04-13 14:07:44.548060+00:00,4108.54
2570,2023-04-13 14:07:45.376157+00:00,4108.4902
2571,2023-04-13 14:07:46.281052+00:00,4108.5
2572,2023-04-13 14:07:47.147183+00:00,4108.5
2573,2023-04-13 14:07:47.972258+00:00,4108.4702
2574,2023-04-13 14:07:48.799740+00:00,4108.4902
2575,2023-04-13 14:07:49.624664+00:00,4108.6499
2576,2023-04-13 14:07:50.445439+00:00,4108.5698
2577,2023-04-13 14:07:51.270320+00:00,4108.5801
2578,2023-04-13 14:07:52.096470+00:00,4108.5801
2579,2023-04-13 14:07:52.940157+00:00,4108.6499
2580,2023-04-13 14:07:53.775446+00:00,4108.6602
2581,2023-04-13 14:07:54.602200+00:00,4108.6001
2582,2023-04-13 14:07:55.466008+00:00,4108.5498
2583,2023-04-13 14:07:56.291539+00:00,4108.4702
2584,2023-04-13 14:07:57.132114+00:00,4108.4702
2585,2023-04-13 14:07:57.955873+00:00,4108.4702
2586,2023-04-13 14:07:58.852352+00:00,4108.5
2587,2023-04-13 14:07:59.678455+00:00,4108.7202
2588,2023-04-13 14:08:00.504172+00:00,4108.8398
2589,2023-04-13 14:08:01.407686+00:00,4108.7998
2590,2023-04-13 14:08:02.233819+00:00,4108.79
2591,2023-04-13 14:08:03.077653+00:00,4108.79
2592,2023-04-13 14:08:03.943764+00:00,4108.71
2593,2023-04-13 14:08:04.773278+00:00,4108.6299
2594,2023-04-13 14:08:05.601558+00:00,4108.4702
2595,2023-04-13 14:08:06.497015+00:00,4108.4502
2596,2023-04-13 14:08:07.435165+00:00,4108.5
2597,2023-04-13 14:08:08.271040+00:00,4108.75
2598,2023-04-13 14:08:09.118044+00:00,4108.7002
2599,2023-04-13 14:08:10.018394+00:00,4108.7002
2600,2023-04-13 14:08:10.905186+00:00,4108.6802
2601,2023-04-13 14:08:11.736936+00:00,4108.73
2602,2023-04-13 14:08:12.603694+00:00,4109.5098
2603,2023-04-13 14:08:13.463747+00:00,4109.6001
2604,2023-04-13 14:08:14.290364+00:00,4109.48
2605,2023-04-13 14:08:15.117569+00:00,4109.4302
2606,2023-04-13 14:08:16.060292+00:00,4109.4302
2607,2023-04-13 14:08:16.886208+00:00,4109.4199
2608,2023-04-13 14:08:17.709214+00:00,4109.3198
2609,2023-04-13 14:08:18.535961+00:00,4109.3701
2610,2023-04-13 14:08:19.485206+00:00,4109.3799
2611,2023-04-13 14:08:20.310321+00:00,4109.4399
2612,2023-04-13 14:08:21.177595+00:00,4109.79
2613,2023-04-13 14:08:22.076665+00:00,4109.79
2614,2023-04-13 14:08:22.904208+00:00,4109.7598
2615,2023-04-13 14:08:23.728482+00:00,4109.6802
2616,2023-04-13 14:08:24.569631+00:00,4109.7002
2617,2023-04-13 14:08:25.400719+00:00,4109.5298
2618,2023-04-13 14:08:26.231438+00:00,4109.3799
2619,2023-04-13 14:08:27.061349+00:00,4109.3799
2620,2023-04-13 14:08:27.969392+00:00,4109.2002
2621,2023-04-13 14:08:28.810968+00:00,4109.1802
2622,2023-04-13 14:08:29.633141+00:00,4109.1499
2623,2023-04-13 14:08:30.455142+00:00,4109.2002
2624,2023-04-13 14:08:31.385956+00:00,4109.2202
2625,2023-04-13 14:08:32.274123+00:00,4109.1699
2626,2023-04-13 14:08:33.091219+00:00,4109.1699
2627,2023-04-13 14:08:33.949060+00:00,4109.1699
2628,2023-04-13 14:08:34.817556+00:00,4109.25
2629,2023-04-13 14:08:35.642033+00:00,4109.29
2630,2023-04-13 14:08:36.584948+00:00,4109.4302
2631,2023-04-13 14:08:37.414640+00:00,4109.5
2632,2023-04-13 14:08:38.281537+00:00,4109.5601
2633,2023-04-13 14:08:39.152778+00:00,4109.5801
2634,2023-04-13 14:08:39.977763+00:00,4109.5801
2635,2023-04-13 14:08:40.840705+00:00,4109.6299
2636,2023-04-13 14:08:41.772975+00:00,4109.6299
2637,2023-04-13 14:08:42.646937+00:00,4109.6802
2638,2023-04-13 14:08:43.472787+00:00,4109.5601
2639,2023-04-13 14:08:44.339768+00:00,4109.46
2640,2023-04-13 14:08:45.166470+00:00,4109.4902
2641,2023-04-13 14:08:45.993841+00:00,4109.4902
2642,2023-04-13 14:08:46.863745+00:00,4109.48
2643,2023-04-13 14:08:47.690811+00:00,4109.4902
2644,2023-04-13 14:08:48.513734+00:00,4109.4502
2645,2023-04-13 14:08:49.339227+00:00,4109.4399
2646,2023-04-13 14:08:50.169373+00:00,4109.2798
2647,2023-04-13 14:08:51.042481+00:00,4109.2798
2648,2023-04-13 14:08:51.862465+00:00,4109.25
2649,2023-04-13 14:08:52.686725+00:00,4109.25
2650,2023-04-13 14:08:53.560869+00:00,4109.2998
2651,2023-04-13 14:08:54.386679+00:00,4109.3701
2652,2023-04-13 14:08:55.217861+00:00,4109.4502
2653,2023-04-13 14:08:56.039728+00:00,4109.4502
2654,2023-04-13 14:08:56.976284+00:00,4109.3799
2655,2023-04-13 14:08:57.875413+00:00,4109.3799
2656,2023-04-13 14:08:58.699100+00:00,4109.3999
2657,2023-04-13 14:08:59.563460+00:00,4109.2998
2658,2023-04-13 14:09:00.431213+00:00,4109.2798
2659,2023-04-13 14:09:01.258403+00:00,4108.98
2660,2023-04-13 14:09:02.162261+00:00,4108.9302
2661,2023-04-13 14:09:03.009505+00:00,4108.9302
2662,2023-04-13 14:09:03.837423+00:00,4108.8398
2663,2023-04-13 14:09:04.666852+00:00,4108.8398
2664,2023-04-13 14:09:05.532744+00:00,4108.8198
2665,2023-04-13 14:09:06.480162+00:00,4108.46
2666,2023-04-13 14:09:07.434420+00:00,4108.1401
2667,2023-04-13 14:09:08.262513+00:00,4108.1499
2668,2023-04-13 14:09:09.087211+00:00,4108.1499
2669,2023-04-13 14:09:09.915620+00:00,4108.23
2670,2023-04-13 14:09:10.747046+00:00,4108.2402
2671,2023-04-13 14:09:11.646942+00:00,4108.29
2672,2023-04-13 14:09:12.513316+00:00,4108.3901
2673,2023-04-13 14:09:13.379436+00:00,4108.1099
2674,2023-04-13 14:09:14.248819+00:00,4108.0298
2675,2023-04-13 14:09:15.080040+00:00,4108.0298
2676,2023-04-13 14:09:15.986465+00:00,4107.9102
2677,2023-04-13 14:09:16.819383+00:00,4107.7998
2678,2023-04-13 14:09:17.644562+00:00,4107.8901
2679,2023-04-13 14:09:18.466869+00:00,4108.0498
2680,2023-04-13 14:09:19.290219+00:00,4108.1401
2681,2023-04-13 14:09:20.126197+00:00,4108.21
2682,2023-04-13 14:09:21.029159+00:00,4108.21
2683,2023-04-13 14:09:21.862453+00:00,4108.23
2684,2023-04-13 14:09:22.724983+00:00,4108.23
2685,2023-04-13 14:09:23.556012+00:00,4108.4102
2686,2023-04-13 14:09:24.381365+00:00,4108.3999
2687,2023-04-13 14:09:25.210863+00:00,4108.3301
2688,2023-04-13 14:09:26.039667+00:00,4108.3301
2689,2023-04-13 14:09:26.868590+00:00,4108.5098
2690,2023-04-13 14:09:27.692415+00:00,4108.7402
2691,2023-04-13 14:09:28.520422+00:00,4108.7998
2692,2023-04-13 14:09:29.388741+00:00,4108.8901
2693,2023-04-13 14:09:30.299261+00:00,4108.9702
2694,2023-04-13 14:09:31.135180+00:00,4108.96
2695,2023-04-13 14:09:31.999687+00:00,4108.96
2696,2023-04-13 14:09:32.877292+00:00,4108.8501
2697,2023-04-13 14:09:33.701543+00:00,4108.3198
2698,2023-04-13 14:09:34.541395+00:00,4108.2402
2699,2023-04-13 14:09:35.412512+00:00,4108.2402
2700,2023-04-13 14:09:36.275064+00:00,4108.3101
2701,2023-04-13 14:09:37.196732+00:00,4108.3599
2702,2023-04-13 14:09:38.048137+00:00,4108.3599
2703,2023-04-13 14:09:38.873029+00:00,4108.3198
2704,2023-04-13 14:09:39.704373+00:00,4108.4302
2705,2023-04-13 14:09:40.535124+00:00,4108.5098
2706,2023-04-13 14:09:41.364375+00:00,4108.54
2707,2023-04-13 14:09:42.229868+00:00,4108.6401
2708,2023-04-13 14:09:43.061307+00:00,4108.6401
2709,2023-04-13 14:09:43.891118+00:00,4108.5498
2710,2023-04-13 14:09:44.724555+00:00,4108.4702
2711,2023-04-13 14:09:45.582419+00:00,4108.4502
2712,2023-04-13 14:09:46.412613+00:00,4108.27
2713,2023-04-13 14:09:47.242402+00:00,4108.3599
2714,2023-04-13 14:09:48.107547+00:00,4108.3599
2715,2023-04-13 14:09:48.925758+00:00,4108.3599
2716,2023-04-13 14:09:49.835935+00:00,4108.2998
2717,2023-04-13 14:09:50.658491+00:00,4108.21
2718,2023-04-13 14:09:51.486887+00:00,4108.3799
2719,2023-04-13 14:09:52.417546+00:00,4108.4199
2720,2023-04-13 14:09:53.242260+00:00,4108.4702
2721,2023-04-13 14:09:54.060203+00:00,4108.4702
2722,2023-04-13 14:09:54.961066+00:00,4108.3301
2723,2023-04-13 14:09:55.781553+00:00,4108.3599
2724,2023-04-13 14:09:56.682739+00:00,4108.3701
2725,2023-04-13 14:09:57.549372+00:00,4108.4902
2726,2023-04-13 14:09:58.382502+00:00,4108.4102
2727,2023-04-13 14:09:59.326932+00:00,4108.4502
2728,2023-04-13 14:10:00.226686+00:00,4108.5
2729,2023-04-13 14:10:01.061954+00:00,4108.5
2730,2023-04-13 14:10:01.981117+00:00,4108.5098
2731,2023-04-13 14:10:02.845707+00:00,4108.2998
2732,2023-04-13 14:10:03.672751+00:00,4108.3101
2733,2023-04-13 14:10:04.512441+00:00,4108.1299
2734,2023-04-13 14:10:05.379655+00:00,4108.0898
2735,2023-04-13 14:10:06.208383+00:00,4108.0698
2736,2023-04-13 14:10:07.046039+00:00,4108.0698
2737,2023-04-13 14:10:07.911133+00:00,4108.0898
2738,2023-04-13 14:10:08.781001+00:00,4107.8799
2739,2023-04-13 14:10:09.611543+00:00,4107.8999
2740,2023-04-13 14:10:10.435416+00:00,4107.5
2741,2023-04-13 14:10:11.254572+00:00,4107.5601
2742,2023-04-13 14:10:12.081057+00:00,4107.5601
2743,2023-04-13 14:10:12.943118+00:00,4108.0601
2744,2023-04-13 14:10:13.815201+00:00,4108.23
2745,2023-04-13 14:10:14.689237+00:00,4108.21
2746,2023-04-13 14:10:15.556360+00:00,4108.1001
2747,2023-04-13 14:10:16.426552+00:00,4108.0898
2748,2023-04-13 14:10:17.327005+00:00,4108.0498
2749,2023-04-13 14:10:18.154606+00:00,4108.1201
2750,2023-04-13 14:10:19.053041+00:00,4108.1201
2751,2023-04-13 14:10:19.876792+00:00,4108.1201
2752,2023-04-13 14:10:20.782675+00:00,4108.21
2753,2023-04-13 14:10:21.646043+00:00,4108.1802
2754,2023-04-13 14:10:22.585493+00:00,4108.21
2755,2023-04-13 14:10:23.419053+00:00,4108.25
2756,2023-04-13 14:10:24.246532+00:00,4108.3101
2757,2023-04-13 14:10:25.112866+00:00,4108.3101
2758,2023-04-13 14:10:25.981948+00:00,4108.3101
2759,2023-04-13 14:10:26.838744+00:00,4107.8999
2760,2023-04-13 14:10:27.669871+00:00,4107.9102
2761,2023-04-13 14:10:28.528525+00:00,4108.1699
2762,2023-04-13 14:10:29.357060+00:00,4108.2002
2763,2023-04-13 14:10:30.179997+00:00,4108.25
2764,2023-04-13 14:10:31.008642+00:00,4108.25
2765,2023-04-13 14:10:31.872700+00:00,4108.3301
2766,2023-04-13 14:10:32.740411+00:00,4108.48
2767,2023-04-13 14:10:33.566281+00:00,4108.4902
2768,2023-04-13 14:10:34.392241+00:00,4108.4302
2769,2023-04-13 14:10:35.263733+00:00,4108.3999
2770,2023-04-13 14:10:36.094631+00:00,4108.3999
2771,2023-04-13 14:10:36.967539+00:00,4108.3999
2772,2023-04-13 14:10:37.794510+00:00,4108.4902
2773,2023-04-13 14:10:38.625265+00:00,4108.4502
2774,2023-04-13 14:10:39.522056+00:00,4108.4302
2775,2023-04-13 14:10:40.387999+00:00,4108.4302
2776,2023-04-13 14:10:41.258220+00:00,4108.4502
2777,2023-04-13 14:10:42.080388+00:00,4108.4502
2778,2023-04-13 14:10:42.906346+00:00,4108.4702
2779,2023-04-13 14:10:43.739099+00:00,4108.5
2780,2023-04-13 14:10:44.580361+00:00,4108.4102
2781,2023-04-13 14:10:45.413403+00:00,4108.1499
2782,2023-04-13 14:10:46.241739+00:00,4108.1099
2783,2023-04-13 14:10:47.067732+00:00,4108.1099
2784,2023-04-13 14:10:47.892266+00:00,4108.0801
2785,2023-04-13 14:10:48.783053+00:00,4108.0698
2786,2023-04-13 14:10:49.661098+00:00,4108.0698
2787,2023-04-13 14:10:50.534024+00:00,4108.02
2788,2023-04-13 14:10:51.399692+00:00,4108.1299
2789,2023-04-13 14:10:52.232260+00:00,4108.1201
2790,2023-04-13 14:10:53.176039+00:00,4108.2002
2791,2023-04-13 14:10:54.037089+00:00,4108.2002
2792,2023-04-13 14:10:54.861917+00:00,4108.3198
2793,2023-04-13 14:10:55.734067+00:00,4108.3101
2794,2023-04-13 14:10:56.559604+00:00,4108.3501
2795,2023-04-13 14:10:57.524288+00:00,4108.3901
2796,2023-04-13 14:10:58.353563+00:00,4108.52
2797,2023-04-13 14:10:59.178269+00:00,4108.4902
2798,2023-04-13 14:11:00.138498+00:00,4108.5898
2799,2023-04-13 14:11:01.076318+00:00,4108.5898
2800,2023-04-13 14:11:01.976640+00:00,4108.5
2801,2023-04-13 14:11:02.795215+00:00,4108.6099
2802,2023-04-13 14:11:03.621370+00:00,4108.6299
2803,2023-04-13 14:11:04.519814+00:00,4108.6299
2804,2023-04-13 14:11:05.336963+00:00,4108.7598
2805,2023-04-13 14:11:06.278812+00:00,4109.0498
2806,2023-04-13 14:11:07.107265+00:00,4109.0498
2807,2023-04-13 14:11:08.050213+00:00,4109.1299
2808,2023-04-13 14:11:08.896850+00:00,4109.0298
2809,2023-04-13 14:11:09.726216+00:00,4109.1299
2810,2023-04-13 14:11:10.626216+00:00,4109.1201
2811,2023-04-13 14:11:11.454969+00:00,4109.23
2812,2023-04-13 14:11:12.277892+00:00,4109.2798
2813,2023-04-13 14:11:13.110869+00:00,4109.2798
2814,2023-04-13 14:11:13.934985+00:00,4109.3599
2815,2023-04-13 14:11:14.889855+00:00,4109.3999
2816,2023-04-13 14:11:15.715564+00:00,4109.4702
2817,2023-04-13 14:11:16.546207+00:00,4109.3398
2818,2023-04-13 14:11:17.378232+00:00,4109.29
2819,2023-04-13 14:11:18.207596+00:00,4109.3101
2820,2023-04-13 14:11:19.037160+00:00,4109.3101
2821,2023-04-13 14:11:19.861643+00:00,4109.4702
2822,2023-04-13 14:11:20.680635+00:00,4109.52
2823,2023-04-13 14:11:21.546053+00:00,4109.5098
2824,2023-04-13 14:11:22.368781+00:00,4109.5298
2825,2023-04-13 14:11:23.188818+00:00,4109.46
2826,2023-04-13 14:11:24.056773+00:00,4109.46
2827,2023-04-13 14:11:24.925805+00:00,4109.4199
2828,2023-04-13 14:11:25.771687+00:00,4109.2598
2829,2023-04-13 14:11:26.598910+00:00,4109.1699
2830,2023-04-13 14:11:27.428764+00:00,4109.1699
2831,2023-04-13 14:11:28.260848+00:00,4109.02
2832,2023-04-13 14:11:29.085924+00:00,4109.02
2833,2023-04-13 14:11:29.937751+00:00,4109.04
2834,2023-04-13 14:11:30.805659+00:00,4109.1499
2835,2023-04-13 14:11:31.745959+00:00,4109.27
2836,2023-04-13 14:11:32.571587+00:00,4109.3198
2837,2023-04-13 14:11:33.398053+00:00,4109.4399
2838,2023-04-13 14:11:34.263117+00:00,4109.48
2839,2023-04-13 14:11:35.095504+00:00,4109.48
2840,2023-04-13 14:11:35.966702+00:00,4109.5298
2841,2023-04-13 14:11:36.786067+00:00,4109.73
2842,2023-04-13 14:11:37.634476+00:00,4109.71
2843,2023-04-13 14:11:38.499461+00:00,4109.71
2844,2023-04-13 14:11:39.327148+00:00,4109.71
2845,2023-04-13 14:11:40.150841+00:00,4109.5298
2846,2023-04-13 14:11:40.977002+00:00,4109.5298
2847,2023-04-13 14:11:41.804386+00:00,4109.4302
2848,2023-04-13 14:11:42.723368+00:00,4109.3701
2849,2023-04-13 14:11:43.620841+00:00,4109.3999
2850,2023-04-13 14:11:44.494370+00:00,4109.4302
2851,2023-04-13 14:11:45.322055+00:00,4109.4102
2852,2023-04-13 14:11:46.261464+00:00,4109.4702
2853,2023-04-13 14:11:47.128334+00:00,4109.48
2854,2023-04-13 14:11:47.995689+00:00,4109.48
2855,2023-04-13 14:11:48.901270+00:00,4109.4199
2856,2023-04-13 14:11:49.727763+00:00,4109.2598
2857,2023-04-13 14:11:50.553651+00:00,4109.5298
2858,2023-04-13 14:11:51.421339+00:00,4109.6001
2859,2023-04-13 14:11:52.247017+00:00,4109.5601
2860,2023-04-13 14:11:53.071065+00:00,4109.5601
2861,2023-04-13 14:11:53.889458+00:00,4109.5498
2862,2023-04-13 14:11:54.721732+00:00,4109.5898
2863,2023-04-13 14:11:55.546830+00:00,4109.6001
2864,2023-04-13 14:11:56.408534+00:00,4109.8301
2865,2023-04-13 14:11:57.277171+00:00,4109.8301
2866,2023-04-13 14:11:58.141700+00:00,4109.8799
2867,2023-04-13 14:11:58.966760+00:00,4109.8799
2868,2023-04-13 14:11:59.798315+00:00,4109.8198
2869,2023-04-13 14:12:00.628224+00:00,4109.79
2870,2023-04-13 14:12:01.480779+00:00,4109.8701
2871,2023-04-13 14:12:02.344368+00:00,4109.9399
2872,2023-04-13 14:12:03.183647+00:00,4110.2402
2873,2023-04-13 14:12:04.126431+00:00,4110.5098
2874,2023-04-13 14:12:04.992708+00:00,4110.5098
2875,2023-04-13 14:12:05.821004+00:00,4111.02
2876,2023-04-13 14:12:06.720193+00:00,4111.27
2877,2023-04-13 14:12:07.602969+00:00,4111.2002
2878,2023-04-13 14:12:08.473692+00:00,4110.9502
2879,2023-04-13 14:12:09.400080+00:00,4110.8701
2880,2023-04-13 14:12:10.264306+00:00,4110.9102
2881,2023-04-13 14:12:11.089652+00:00,4110.9102
2882,2023-04-13 14:12:11.910550+00:00,4110.73
2883,2023-04-13 14:12:12.808488+00:00,4110.7998
2884,2023-04-13 14:12:13.671163+00:00,4110.6099
2885,2023-04-13 14:12:14.488489+00:00,4110.5601
2886,2023-04-13 14:12:15.387991+00:00,4110.5801
2887,2023-04-13 14:12:16.257746+00:00,4110.5098
2888,2023-04-13 14:12:17.128304+00:00,4110.4302
2889,2023-04-13 14:12:17.995842+00:00,4110.4302
2890,2023-04-13 14:12:18.828102+00:00,4110.46
2891,2023-04-13 14:12:19.694765+00:00,4110.4502
2892,2023-04-13 14:12:20.514629+00:00,4110.4302
2893,2023-04-13 14:12:21.333317+00:00,4110.4199
2894,2023-04-13 14:12:22.159427+00:00,4110.5098
2895,2023-04-13 14:12:23.040911+00:00,4110.5098
2896,2023-04-13 14:12:23.869432+00:00,4110.4399
2897,2023-04-13 14:12:24.697392+00:00,4110.6299
2898,2023-04-13 14:12:25.590425+00:00,4110.6499
2899,2023-04-13 14:12:26.418678+00:00,4110.6699
2900,2023-04-13 14:12:27.243378+00:00,4110.7002
2901,2023-04-13 14:12:28.071551+00:00,4110.7002
2902,2023-04-13 14:12:29.905525+00:00,4111.1699
2903,2023-04-13 14:12:30.731408+00:00,4111.21
2904,2023-04-13 14:12:31.554350+00:00,4111.0698
2905,2023-04-13 14:12:32.378844+00:00,4110.9702
2906,2023-04-13 14:12:33.238230+00:00,4111.0601
2907,2023-04-13 14:12:34.065791+00:00,4111.0601
2908,2023-04-13 14:12:34.966723+00:00,4111.1201
2909,2023-04-13 14:12:35.798503+00:00,4111.0898
2910,2023-04-13 14:12:36.623305+00:00,4111.1099
2911,2023-04-13 14:12:37.453004+00:00,4111.0698
2912,2023-04-13 14:12:38.282855+00:00,4110.7598
2913,2023-04-13 14:12:39.220780+00:00,4110.4399
2914,2023-04-13 14:12:40.158897+00:00,4110.4502
2915,2023-04-13 14:12:40.987330+00:00,4110.4502
2916,2023-04-13 14:12:41.933634+00:00,4110.4902
2917,2023-04-13 14:12:42.861351+00:00,4110.46
2918,2023-04-13 14:12:43.726864+00:00,4110.5098
2919,2023-04-13 14:12:44.588349+00:00,4110.4702
2920,2023-04-13 14:12:45.484424+00:00,4110.5898
2921,2023-04-13 14:12:46.351396+00:00,4110.5601
2922,2023-04-13 14:12:47.167039+00:00,4110.4702
2923,2023-04-13 14:12:47.989876+00:00,4110.4702
2924,2023-04-13 14:12:48.806155+00:00,4110.3398
2925,2023-04-13 14:12:49.630302+00:00,4110.2798
2926,2023-04-13 14:12:50.493664+00:00,4110.29
2927,2023-04-13 14:12:51.361647+00:00,4110.2402
2928,2023-04-13 14:12:52.224612+00:00,4110.2402
2929,2023-04-13 14:12:53.050090+00:00,4110.2402
2930,2023-04-13 14:12:53.871307+00:00,4110.2202
2931,2023-04-13 14:12:54.748199+00:00,4110.29
2932,2023-04-13 14:12:55.607993+00:00,4110.3398
2933,2023-04-13 14:12:56.424879+00:00,4110.3799
2934,2023-04-13 14:12:57.288290+00:00,4110.4199
2935,2023-04-13 14:12:58.106681+00:00,4110.4199
2936,2023-04-13 14:12:58.929261+00:00,4110.3799
2937,2023-04-13 14:12:59.750845+00:00,4110.3599
2938,2023-04-13 14:13:00.580358+00:00,4110.4702
2939,2023-04-13 14:13:01.412640+00:00,4110.5498
2940,2023-04-13 14:13:02.281169+00:00,4110.8398
2941,2023-04-13 14:13:03.103410+00:00,4110.8398
2942,2023-04-13 14:13:03.927010+00:00,4111.1401
2943,2023-04-13 14:13:04.791863+00:00,4111.3501
2944,2023-04-13 14:13:05.610284+00:00,4111.3799
2945,2023-04-13 14:13:06.546185+00:00,4111.3999
2946,2023-04-13 14:13:07.419273+00:00,4111.4702
2947,2023-04-13 14:13:08.289867+00:00,4111.4902
2948,2023-04-13 14:13:09.110050+00:00,4111.5298
2949,2023-04-13 14:13:09.928817+00:00,4111.5298
2950,2023-04-13 14:13:10.745028+00:00,4111.4902
2951,2023-04-13 14:13:11.646002+00:00,4111.5098
2952,2023-04-13 14:13:12.469193+00:00,4111.3999
2953,2023-04-13 14:13:13.327735+00:00,4111.3398
2954,2023-04-13 14:13:14.153175+00:00,4111.2798
2955,2023-04-13 14:13:15.066730+00:00,4111.2798
2956,2023-04-13 14:13:15.887074+00:00,4111.3398
2957,2023-04-13 14:13:16.753692+00:00,4111.4399
2958,2023-04-13 14:13:17.574924+00:00,4111.4399
2959,2023-04-13 14:13:18.441756+00:00,4111.4399
2960,2023-04-13 14:13:19.304154+00:00,4111.4302
2961,2023-04-13 14:13:20.173006+00:00,4111.4302
2962,2023-04-13 14:13:21.041375+00:00,4111.4302
2963,2023-04-13 14:13:21.863887+00:00,4111.3999
2964,2023-04-13 14:13:22.683610+00:00,4111.3398
2965,2023-04-13 14:13:23.512100+00:00,4111.3501
2966,2023-04-13 14:13:24.333714+00:00,4111.3301
2967,2023-04-13 14:13:25.230398+00:00,4111.3701
2968,2023-04-13 14:13:26.096477+00:00,4111.3701
2969,2023-04-13 14:13:26.913771+00:00,4111.4399
2970,2023-04-13 14:13:27.736409+00:00,4111.3301
2971,2023-04-13 14:13:28.563429+00:00,4111.21
2972,2023-04-13 14:13:29.461075+00:00,4111.23
2973,2023-04-13 14:13:30.282783+00:00,4111.1602
2974,2023-04-13 14:13:31.183627+00:00,4111.2002
2975,2023-04-13 14:13:32.048602+00:00,4111.2002
2976,2023-04-13 14:13:32.877460+00:00,4111.0801
2977,2023-04-13 14:13:33.694407+00:00,4111.3501
2978,2023-04-13 14:13:34.519967+00:00,4111.4502
2979,2023-04-13 14:13:35.417332+00:00,4111.4702
2980,2023-04-13 14:13:36.282074+00:00,4111.52
2981,2023-04-13 14:13:37.106064+00:00,4111.52
2982,2023-04-13 14:13:37.942264+00:00,4111.6299
2983,2023-04-13 14:13:38.772026+00:00,4111.6602
2984,2023-04-13 14:13:39.633546+00:00,4112.1401
2985,2023-04-13 14:13:40.573649+00:00,4112.1299
2986,2023-04-13 14:13:41.396582+00:00,4112.1001
2987,2023-04-13 14:13:42.214933+00:00,4112.02
2988,2023-04-13 14:13:43.038587+00:00,4112.02
2989,2023-04-13 14:13:43.853854+00:00,4112.1299
2990,2023-04-13 14:13:44.716411+00:00,4112.1299
2991,2023-04-13 14:13:45.582229+00:00,4112.2402
2992,2023-04-13 14:13:46.446418+00:00,4112.3501
2993,2023-04-13 14:13:47.276675+00:00,4112.8198
2994,2023-04-13 14:13:48.144391+00:00,4112.9302
2995,2023-04-13 14:13:49.003651+00:00,4112.9302
2996,2023-04-13 14:13:49.868836+00:00,4113.0098
2997,2023-04-13 14:13:50.729096+00:00,4112.8701
